MovieName,Neg,Pos,Time
喜欢你,2,8,2017-07-29
喜欢你,2,4,2017-07-26
喜欢你,1,7,2017-07-24
喜欢你,1,2,2017-07-20
喜欢你,0,10,2017-07-06
喜欢你,2,11,2017-06-28
喜欢你,1,12,2017-06-27
喜欢你,1,15,2017-05-28
喜欢你,0,2,2017-04-19
喜欢你,0,2,2017-04-11
喜欢你,0,1,2017-04-07
喜欢你,0,1,2017-03-30
喜欢你,0,3,2017-03-22
喜欢你,0,1,2017-03-17
喜欢你,0,4,2017-08-05
喜欢你,0,3,2017-08-08
喜欢你,0,8,2017-08-04
喜欢你,4,5,2017-05-26
喜欢你,0,0,2017-04-04
喜欢你,0,1,2017-03-21
喜欢你,0,0,2017-03-02
喜欢你,2,3,2017-08-07
喜欢你,2,3,2017-08-02
