actorname,datestamp,moviename,score,sentiment
刘德华,2017-04-29,拆弹专家,9.0,0
刘德华,2017-04-29,拆弹专家,9.0,0
刘德华,2017-04-29,拆弹专家,9.0,0
姜武,2017-04-29,拆弹专家,9.0,0
刘德华,2017-04-29,拆弹专家,10.0,1
刘德华,2017-04-29,拆弹专家,10.0,1
刘德华,2017-04-29,拆弹专家,10.0,1
姜武,2017-04-29,拆弹专家,10.0,1
刘德华,2017-04-29,拆弹专家,10.0,0
姜武,2017-04-29,拆弹专家,10.0,0
刘德华,2017-04-29,拆弹专家,10.0,1
刘德华,2017-04-29,拆弹专家,10.0,0
吴卓羲,2017-04-29,拆弹专家,6.0,1
宋佳,2017-04-29,拆弹专家,6.0,1
张继聪,2017-04-29,拆弹专家,6.0,1
刘德华,2017-04-29,拆弹专家,9.0,0
刘德华,2017-04-29,拆弹专家,8.0,0
黄日华,2017-04-29,拆弹专家,8.0,0
姜武,2017-04-29,拆弹专家,8.0,0
姜武,2017-04-29,拆弹专家,7.0,1
姜武,2017-04-29,拆弹专家,10.0,1
姜武,2017-04-29,拆弹专家,7.0,0
姜武,2017-04-29,拆弹专家,9.0,0
刘德华,2017-04-29,拆弹专家,8.0,1
姜武,2017-04-29,拆弹专家,8.0,1
姜皓文,2017-04-29,拆弹专家,9.0,1
刘德华,2017-04-29,拆弹专家,10.0,0
刘德华,2017-04-29,拆弹专家,9.0,0
刘德华,2017-04-29,拆弹专家,5.0,0
刘德华,2017-04-29,拆弹专家,10.0,0
黄日华,2017-04-29,拆弹专家,10.0,0
刘德华,2017-04-29,拆弹专家,10.0,1
姜武,2017-04-29,拆弹专家,6.0,0
姜武,2017-04-29,拆弹专家,10.0,0
姜武,2017-04-29,拆弹专家,8.0,0
刘德华,2017-04-29,拆弹专家,8.0,0
刘德华,2017-04-29,拆弹专家,8.0,0
刘德华,2017-04-29,拆弹专家,8.0,0
姜武,2017-04-29,拆弹专家,8.0,1
刘德华,2017-04-29,拆弹专家,8.0,1
刘德华,2017-04-29,拆弹专家,8.0,1
刘德华,2017-04-29,拆弹专家,8.0,1
姜武,2017-04-29,拆弹专家,9.0,0
刘德华,2017-04-29,拆弹专家,9.0,0
姜武,2017-04-29,拆弹专家,9.0,1
刘德华,2017-04-29,拆弹专家,10.0,1
刘德华,2017-04-29,拆弹专家,8.0,0
刘德华,2017-04-29,拆弹专家,8.0,0
刘德华,2017-04-29,拆弹专家,8.0,0
刘德华,2017-04-29,拆弹专家,8.0,0
刘德华,2017-04-29,拆弹专家,8.0,0
姜武,2017-04-29,拆弹专家,8.0,1
姜武,2017-04-29,拆弹专家,9.0,0
刘德华,2017-04-29,拆弹专家,10.0,1
姜皓文,2017-04-29,拆弹专家,10.0,0
刘德华,2017-04-29,拆弹专家,10.0,0
刘德华,2017-04-29,拆弹专家,10.0,0
刘德华,2017-04-29,拆弹专家,10.0,0
姜皓文,2017-04-29,拆弹专家,10.0,0
刘德华,2017-04-29,拆弹专家,8.0,0
刘德华,2017-04-29,拆弹专家,10.0,0
姜武,2017-04-29,拆弹专家,9.0,1
姜武,2017-04-29,拆弹专家,7.0,0
刘德华,2017-04-29,拆弹专家,8.0,0
姜皓文,2017-04-29,拆弹专家,8.0,0
姜武,2017-04-29,拆弹专家,10.0,0
刘德华,2017-04-29,拆弹专家,9.0,1
刘德华,2017-04-29,拆弹专家,8.0,0
姜武,2017-04-29,拆弹专家,10.0,0
刘德华,2017-04-29,拆弹专家,9.0,0
姜武,2017-04-29,拆弹专家,9.0,0
刘德华,2017-04-29,拆弹专家,10.0,0
刘德华,2017-04-29,拆弹专家,7.0,0
姜武,2017-04-29,拆弹专家,10.0,0
刘德华,2017-04-29,拆弹专家,9.0,0
刘德华,2017-04-29,拆弹专家,9.0,0
刘德华,2017-04-29,拆弹专家,9.0,0
刘德华,2017-04-29,拆弹专家,9.0,0
宋佳,2017-04-29,拆弹专家,9.0,0
吴卓羲,2017-04-29,拆弹专家,9.0,0
刘德华,2017-04-29,拆弹专家,9.0,0
刘德华,2017-04-29,拆弹专家,9.0,0
刘德华,2017-04-29,拆弹专家,9.0,0
刘德华,2017-04-29,拆弹专家,9.0,0
姜武,2017-04-29,拆弹专家,9.0,0
刘德华,2017-04-29,拆弹专家,9.0,0
刘德华,2017-04-29,拆弹专家,9.0,0
宋佳,2017-04-29,拆弹专家,10.0,0
姜武,2017-04-29,拆弹专家,10.0,0
姜武,2017-04-29,拆弹专家,8.0,0
刘德华,2017-04-29,拆弹专家,10.0,1
刘德华,2017-04-29,拆弹专家,8.0,1
刘德华,2017-04-29,拆弹专家,10.0,1
姜武,2017-04-29,拆弹专家,9.0,1
刘德华,2017-04-29,拆弹专家,9.0,0
刘德华,2017-04-29,拆弹专家,10.0,1
刘德华,2017-04-29,拆弹专家,10.0,1
刘德华,2017-04-29,拆弹专家,10.0,1
吴卓羲,2017-04-29,拆弹专家,10.0,1
姜武,2017-04-29,拆弹专家,6.0,1
姜武,2017-04-29,拆弹专家,10.0,0
刘德华,2017-04-29,拆弹专家,9.0,1
刘德华,2017-04-29,拆弹专家,9.0,1
刘德华,2017-04-29,拆弹专家,9.0,1
刘德华,2017-04-29,拆弹专家,9.0,1
姜武,2017-04-29,拆弹专家,9.0,0
刘德华,2017-04-29,拆弹专家,9.0,0
刘德华,2017-04-29,拆弹专家,9.0,0
刘德华,2017-04-29,拆弹专家,9.0,0
刘德华,2017-04-29,拆弹专家,10.0,0
刘德华,2017-04-29,拆弹专家,6.0,1
姜武,2017-04-28,拆弹专家,10.0,1
姜武,2017-04-28,拆弹专家,10.0,0
姜武,2017-04-28,拆弹专家,9.0,1
刘德华,2017-04-28,拆弹专家,9.0,0
刘德华,2017-04-28,拆弹专家,9.0,0
刘德华,2017-04-28,拆弹专家,9.0,0
刘德华,2017-04-28,拆弹专家,9.0,0
刘德华,2017-04-28,拆弹专家,9.0,0
姜武,2017-04-28,拆弹专家,9.0,0
姜武,2017-04-28,拆弹专家,4.0,0
姜武,2017-04-28,拆弹专家,10.0,0
姜武,2017-04-28,拆弹专家,10.0,1
刘德华,2017-04-28,拆弹专家,10.0,1
刘德华,2017-04-28,拆弹专家,7.0,1
姜皓文,2017-04-28,拆弹专家,9.0,0
姜武,2017-04-28,拆弹专家,9.0,0
姜武,2017-04-28,拆弹专家,10.0,0
刘德华,2017-04-28,拆弹专家,10.0,1
刘德华,2017-04-28,拆弹专家,10.0,1
刘德华,2017-04-28,拆弹专家,10.0,1
刘德华,2017-04-28,拆弹专家,10.0,0
黄日华,2017-04-28,拆弹专家,10.0,0
姜武,2017-04-28,拆弹专家,10.0,1
刘德华,2017-04-28,拆弹专家,10.0,0
刘德华,2017-04-28,拆弹专家,8.0,0
姜武,2017-04-28,拆弹专家,8.0,0
黄日华,2017-04-28,拆弹专家,8.0,0
姜武,2017-04-28,拆弹专家,8.0,0
刘德华,2017-04-28,拆弹专家,10.0,1
刘德华,2017-04-28,拆弹专家,10.0,1
刘德华,2017-04-28,拆弹专家,10.0,1
刘德华,2017-04-28,拆弹专家,10.0,1
姜武,2017-04-28,拆弹专家,10.0,0
刘德华,2017-04-28,拆弹专家,10.0,0
刘德华,2017-04-28,拆弹专家,10.0,0
刘德华,2017-04-28,拆弹专家,10.0,0
刘德华,2017-04-28,拆弹专家,10.0,0
姜武,2017-04-28,拆弹专家,7.0,0
刘德华,2017-04-28,拆弹专家,7.0,0
刘德华,2017-04-28,拆弹专家,7.0,0
刘德华,2017-04-28,拆弹专家,7.0,0
刘德华,2017-04-28,拆弹专家,7.0,0
宋佳,2017-04-28,拆弹专家,7.0,0
吴卓羲,2017-04-28,拆弹专家,7.0,0
吴卓羲,2017-04-28,拆弹专家,7.0,0
吴卓羲,2017-04-28,拆弹专家,7.0,0
吴卓羲,2017-04-28,拆弹专家,7.0,0
刘德华,2017-04-28,拆弹专家,8.0,1
刘德华,2017-04-28,拆弹专家,8.0,1
刘德华,2017-04-28,拆弹专家,8.0,1
刘德华,2017-04-28,拆弹专家,8.0,1
姜武,2017-04-28,拆弹专家,8.0,0
刘德华,2017-04-28,拆弹专家,10.0,1
刘德华,2017-04-28,拆弹专家,10.0,0
刘德华,2017-04-28,拆弹专家,10.0,1
刘德华,2017-04-28,拆弹专家,8.0,0
吴卓羲,2017-04-28,拆弹专家,10.0,0
刘德华,2017-04-28,拆弹专家,10.0,0
刘德华,2017-04-28,拆弹专家,10.0,1
姜武,2017-04-28,拆弹专家,7.0,0
姜武,2017-04-28,拆弹专家,8.0,0
姜武,2017-04-28,拆弹专家,10.0,1
姜武,2017-04-28,拆弹专家,10.0,0
姜武,2017-04-28,拆弹专家,10.0,1
刘德华,2017-04-28,拆弹专家,10.0,1
刘德华,2017-04-28,拆弹专家,10.0,1
刘德华,2017-04-28,拆弹专家,10.0,1
刘德华,2017-04-28,拆弹专家,10.0,1
刘德华,2017-04-28,拆弹专家,10.0,1
刘德华,2017-04-28,拆弹专家,10.0,0
刘德华,2017-04-28,拆弹专家,10.0,0
刘德华,2017-04-28,拆弹专家,10.0,0
刘德华,2017-04-28,拆弹专家,10.0,0
刘德华,2017-04-28,拆弹专家,10.0,0
刘德华,2017-04-28,拆弹专家,10.0,0
姜武,2017-04-28,拆弹专家,10.0,1
刘德华,2017-04-28,拆弹专家,9.0,1
宋佳,2017-04-28,拆弹专家,10.0,0
刘德华,2017-04-28,拆弹专家,10.0,0
刘德华,2017-04-28,拆弹专家,10.0,1
姜武,2017-04-28,拆弹专家,10.0,1
刘德华,2017-04-28,拆弹专家,10.0,0
姜武,2017-04-28,拆弹专家,9.0,1
刘德华,2017-04-28,拆弹专家,9.0,0
刘德华,2017-04-28,拆弹专家,9.0,0
刘德华,2017-04-28,拆弹专家,9.0,0
姜皓文,2017-04-28,拆弹专家,8.0,0
刘德华,2017-04-28,拆弹专家,8.0,1
姜武,2017-04-28,拆弹专家,8.0,1
刘德华,2017-04-28,拆弹专家,8.0,0
刘德华,2017-04-28,拆弹专家,6.0,1
刘德华,2017-04-28,拆弹专家,10.0,1
刘德华,2017-04-28,拆弹专家,9.0,0
刘德华,2017-04-28,拆弹专家,9.0,0
刘德华,2017-04-28,拆弹专家,9.0,0
吴卓羲,2017-04-28,拆弹专家,9.0,0
张继聪,2017-04-28,拆弹专家,9.0,0
姜武,2017-04-28,拆弹专家,8.0,0
宋佳,2017-04-28,拆弹专家,8.0,1
吴卓羲,2017-04-28,拆弹专家,8.0,0
刘德华,2017-04-28,拆弹专家,10.0,0
刘德华,2017-04-28,拆弹专家,9.0,0
刘德华,2017-04-28,拆弹专家,8.0,0
刘德华,2017-04-28,拆弹专家,10.0,0
姜武,2017-04-28,拆弹专家,7.0,0
刘德华,2017-04-28,拆弹专家,10.0,1
姜武,2017-04-28,拆弹专家,9.0,0
刘德华,2017-04-28,拆弹专家,8.0,1
刘德华,2017-04-28,拆弹专家,9.0,0
刘德华,2017-04-28,拆弹专家,10.0,1
姜武,2017-04-28,拆弹专家,10.0,1
刘德华,2017-04-28,拆弹专家,6.0,0
姜武,2017-04-28,拆弹专家,9.0,0
刘德华,2017-04-28,拆弹专家,9.0,1
刘德华,2017-04-28,拆弹专家,9.0,1
刘德华,2017-04-28,拆弹专家,9.0,1
姜武,2017-04-28,拆弹专家,9.0,1
宋佳,2017-04-28,拆弹专家,9.0,1
宋佳,2017-04-28,拆弹专家,9.0,1
刘德华,2017-04-28,拆弹专家,10.0,0
刘德华,2017-04-28,拆弹专家,10.0,0
刘德华,2017-04-28,拆弹专家,9.0,0
姜武,2017-04-28,拆弹专家,10.0,0
刘德华,2017-04-28,拆弹专家,10.0,0
刘德华,2017-04-28,拆弹专家,8.0,1
黄日华,2017-04-28,拆弹专家,8.0,1
张继聪,2017-04-28,拆弹专家,8.0,1
姜武,2017-04-28,拆弹专家,8.0,1
刘德华,2017-04-28,拆弹专家,4.0,1
姜武,2017-04-28,拆弹专家,4.0,0
刘德华,2017-04-28,拆弹专家,10.0,0
刘德华,2017-04-28,拆弹专家,10.0,0
刘德华,2017-04-28,拆弹专家,10.0,0
姜武,2017-04-28,拆弹专家,10.0,0
姜武,2017-04-28,拆弹专家,10.0,0
刘德华,2017-04-28,拆弹专家,10.0,0
刘德华,2017-04-28,拆弹专家,10.0,0
刘德华,2017-04-28,拆弹专家,10.0,0
刘德华,2017-04-28,拆弹专家,10.0,0
姜武,2017-04-28,拆弹专家,10.0,1
宋佳,2017-04-28,拆弹专家,10.0,0
刘德华,2017-04-28,拆弹专家,7.0,0
刘德华,2017-04-28,拆弹专家,7.0,0
刘德华,2017-04-28,拆弹专家,7.0,0
刘德华,2017-04-28,拆弹专家,7.0,0
姜武,2017-04-28,拆弹专家,7.0,0
姜武,2017-04-28,拆弹专家,7.0,0
姜武,2017-04-28,拆弹专家,7.0,1
姜武,2017-04-28,拆弹专家,10.0,0
刘德华,2017-04-28,拆弹专家,8.0,1
刘德华,2017-04-28,拆弹专家,8.0,1
刘德华,2017-04-28,拆弹专家,8.0,1
姜武,2017-04-28,拆弹专家,8.0,1
姜武,2017-04-28,拆弹专家,10.0,0
姜武,2017-04-28,拆弹专家,10.0,0
刘德华,2017-04-28,拆弹专家,10.0,0
刘德华,2017-04-28,拆弹专家,10.0,0
蔡瀚亿,2017-04-28,拆弹专家,10.0,0
姜武,2017-04-28,拆弹专家,8.0,0
蔡瀚亿,2017-04-28,拆弹专家,8.0,1
姜武,2017-04-28,拆弹专家,8.0,1
刘德华,2017-04-28,拆弹专家,10.0,0
刘德华,2017-04-28,拆弹专家,10.0,0
刘德华,2017-04-28,拆弹专家,10.0,1
刘德华,2017-04-28,拆弹专家,10.0,0
刘德华,2017-04-28,拆弹专家,10.0,0
刘德华,2017-04-28,拆弹专家,10.0,0
刘德华,2017-04-28,拆弹专家,10.0,0
刘德华,2017-04-28,拆弹专家,10.0,0
宋佳,2017-04-28,拆弹专家,10.0,1
刘德华,2017-04-28,拆弹专家,10.0,0
姜武,2017-04-28,拆弹专家,10.0,0
蔡瀚亿,2017-04-28,拆弹专家,10.0,1
刘德华,2017-04-27,拆弹专家,10.0,1
刘德华,2017-04-27,拆弹专家,10.0,1
黄日华,2017-04-27,拆弹专家,10.0,1
刘德华,2017-04-27,拆弹专家,10.0,0
黄日华,2017-04-27,拆弹专家,10.0,0
刘德华,2017-04-27,拆弹专家,8.0,0
刘德华,2017-04-26,拆弹专家,10.0,0
刘德华,2017-04-26,拆弹专家,9.0,1
刘德华,2017-04-23,拆弹专家,8.0,0
刘德华,2017-04-21,拆弹专家,10.0,0
刘德华,2017-04-21,拆弹专家,10.0,0
刘德华,2017-04-21,拆弹专家,10.0,0
刘德华,2017-04-20,拆弹专家,8.0,0
刘德华,2017-04-17,拆弹专家,10.0,0
刘德华,2017-04-07,拆弹专家,9.0,0
刘德华,2017-03-29,拆弹专家,10.0,0
刘德华,2017-03-27,拆弹专家,10.0,0
刘德华,2017-03-27,拆弹专家,10.0,1
刘德华,2017-03-26,拆弹专家,10.0,1
姜武,2017-08-05,拆弹专家,10.0,0
姜武,2017-08-05,拆弹专家,10.0,0
刘德华,2017-08-05,拆弹专家,10.0,0
刘德华,2017-08-02,拆弹专家,7.0,0
刘德华,2017-08-02,拆弹专家,7.0,0
刘德华,2017-08-02,拆弹专家,7.0,0
刘德华,2017-08-02,拆弹专家,7.0,0
刘德华,2017-08-02,拆弹专家,7.0,1
刘德华,2017-08-02,拆弹专家,7.0,1
刘德华,2017-08-02,拆弹专家,7.0,1
刘德华,2017-08-02,拆弹专家,7.0,1
姜武,2017-08-02,拆弹专家,7.0,1
吴卓羲,2017-08-02,拆弹专家,9.0,0
姜武,2017-08-01,拆弹专家,4.0,0
姜武,2017-07-31,拆弹专家,6.0,0
刘德华,2017-07-30,拆弹专家,10.0,0
姜武,2017-07-30,拆弹专家,8.0,0
吴卓羲,2017-07-30,拆弹专家,8.0,0
姜武,2017-07-29,拆弹专家,9.0,0
刘德华,2017-07-29,拆弹专家,6.0,0
姜皓文,2017-07-29,拆弹专家,6.0,0
黄日华,2017-07-29,拆弹专家,6.0,0
蔡瀚亿,2017-07-29,拆弹专家,6.0,0
刘德华,2017-07-29,拆弹专家,6.0,0
刘德华,2017-07-29,拆弹专家,6.0,0
刘德华,2017-07-29,拆弹专家,6.0,0
刘德华,2017-07-29,拆弹专家,6.0,0
姜武,2017-07-29,拆弹专家,6.0,0
刘德华,2017-07-26,拆弹专家,5.0,0
刘德华,2017-07-23,拆弹专家,7.0,0
刘德华,2017-07-23,拆弹专家,8.0,0
姜武,2017-07-21,拆弹专家,7.0,0
刘德华,2017-07-21,拆弹专家,9.0,1
刘德华,2017-07-21,拆弹专家,6.0,0
姜武,2017-07-20,拆弹专家,10.0,1
姜武,2017-07-20,拆弹专家,6.0,0
宋佳,2017-07-20,拆弹专家,6.0,1
刘德华,2017-07-19,拆弹专家,9.0,0
姜皓文,2017-07-19,拆弹专家,9.0,1
姜武,2017-07-18,拆弹专家,10.0,0
吴卓羲,2017-07-18,拆弹专家,10.0,0
刘德华,2017-07-18,拆弹专家,10.0,1
宋佳,2017-07-18,拆弹专家,10.0,1
刘德华,2017-07-17,拆弹专家,9.0,0
黄日华,2017-07-17,拆弹专家,9.0,0
刘德华,2017-07-17,拆弹专家,9.0,1
黄日华,2017-07-17,拆弹专家,9.0,1
刘德华,2017-07-16,拆弹专家,10.0,0
刘德华,2017-07-16,拆弹专家,10.0,0
刘德华,2017-07-16,拆弹专家,10.0,0
姜武,2017-07-16,拆弹专家,10.0,0
刘德华,2017-07-16,拆弹专家,6.0,0
姜皓文,2017-07-15,拆弹专家,10.0,0
宋佳,2017-07-14,拆弹专家,6.0,1
吴卓羲,2017-07-14,拆弹专家,6.0,0
刘德华,2017-07-14,拆弹专家,6.0,0
刘德华,2017-07-14,拆弹专家,6.0,0
刘德华,2017-07-14,拆弹专家,6.0,0
姜武,2017-07-13,拆弹专家,8.0,0
刘德华,2017-07-13,拆弹专家,8.0,0
姜武,2017-07-13,拆弹专家,8.0,1
姜武,2017-07-13,拆弹专家,8.0,1
姜武,2017-07-13,拆弹专家,6.0,0
刘德华,2017-07-10,拆弹专家,4.0,1
姜皓文,2017-07-10,拆弹专家,4.0,0
刘德华,2017-07-10,拆弹专家,4.0,1
刘德华,2017-07-10,拆弹专家,4.0,1
刘德华,2017-07-09,拆弹专家,10.0,1
姜武,2017-07-09,拆弹专家,8.0,0
刘德华,2017-07-09,拆弹专家,6.0,1
刘德华,2017-07-09,拆弹专家,10.0,0
刘德华,2017-07-08,拆弹专家,10.0,0
刘德华,2017-07-08,拆弹专家,7.0,0
姜武,2017-07-08,拆弹专家,9.0,1
刘德华,2017-07-07,拆弹专家,10.0,1
刘德华,2017-07-07,拆弹专家,8.0,0
姜武,2017-07-06,拆弹专家,10.0,1
刘德华,2017-07-06,拆弹专家,10.0,0
刘德华,2017-07-05,拆弹专家,9.0,1
姜武,2017-07-05,拆弹专家,8.0,0
姜武,2017-07-05,拆弹专家,10.0,0
刘德华,2017-07-05,拆弹专家,7.0,0
吴卓羲,2017-07-05,拆弹专家,10.0,0
姜武,2017-07-05,拆弹专家,10.0,0
刘德华,2017-07-05,拆弹专家,8.0,0
姜武,2017-07-04,拆弹专家,10.0,0
姜武,2017-07-04,拆弹专家,8.0,0
刘德华,2017-07-04,拆弹专家,10.0,0
刘德华,2017-07-04,拆弹专家,5.0,0
吴卓羲,2017-07-03,拆弹专家,10.0,0
刘德华,2017-07-03,拆弹专家,10.0,1
姜武,2017-07-03,拆弹专家,10.0,0
刘德华,2017-07-03,拆弹专家,10.0,0
刘德华,2017-07-03,拆弹专家,10.0,0
刘德华,2017-07-03,拆弹专家,10.0,0
姜武,2017-07-02,拆弹专家,7.0,0
刘德华,2017-07-02,拆弹专家,10.0,0
刘德华,2017-07-02,拆弹专家,8.0,0
刘德华,2017-07-02,拆弹专家,6.0,0
姜武,2017-07-01,拆弹专家,7.0,0
姜武,2017-07-01,拆弹专家,7.0,0
刘德华,2017-07-01,拆弹专家,10.0,0
邱礼涛,2017-07-01,拆弹专家,6.0,1
刘德华,2017-07-01,拆弹专家,6.0,1
姜武,2017-07-01,拆弹专家,8.0,1
刘德华,2017-07-01,拆弹专家,7.0,0
刘德华,2017-06-30,拆弹专家,1.0,0
刘德华,2017-06-30,拆弹专家,10.0,1
刘德华,2017-06-30,拆弹专家,2.0,0
姜武,2017-06-30,拆弹专家,8.0,0
刘德华,2017-06-30,拆弹专家,8.0,1
刘德华,2017-06-30,拆弹专家,8.0,1
刘德华,2017-06-30,拆弹专家,8.0,1
刘德华,2017-06-30,拆弹专家,8.0,1
姜武,2017-06-30,拆弹专家,8.0,1
宋佳,2017-06-30,拆弹专家,8.0,1
刘德华,2017-06-30,拆弹专家,8.0,0
刘德华,2017-06-30,拆弹专家,8.0,0
刘德华,2017-06-30,拆弹专家,8.0,0
刘德华,2017-06-30,拆弹专家,4.0,1
刘德华,2017-06-30,拆弹专家,10.0,1
刘德华,2017-06-29,拆弹专家,10.0,0
姜武,2017-06-29,拆弹专家,6.0,1
刘德华,2017-06-29,拆弹专家,9.0,0
刘德华,2017-06-29,拆弹专家,9.0,0
刘德华,2017-06-29,拆弹专家,9.0,0
宋佳,2017-06-29,拆弹专家,9.0,0
刘德华,2017-06-29,拆弹专家,9.0,1
刘德华,2017-06-29,拆弹专家,9.0,1
刘德华,2017-06-29,拆弹专家,9.0,1
刘德华,2017-06-29,拆弹专家,6.0,0
刘德华,2017-06-29,拆弹专家,10.0,0
姜武,2017-06-29,拆弹专家,9.0,1
刘德华,2017-06-28,拆弹专家,10.0,0
姜武,2017-06-28,拆弹专家,7.0,0
刘德华,2017-06-28,拆弹专家,10.0,1
姜武,2017-06-28,拆弹专家,10.0,1
姜武,2017-06-28,拆弹专家,6.0,1
姜武,2017-06-28,拆弹专家,9.0,0
刘德华,2017-06-28,拆弹专家,6.0,0
刘德华,2017-06-28,拆弹专家,6.0,0
刘德华,2017-06-28,拆弹专家,6.0,0
宋佳,2017-06-28,拆弹专家,6.0,0
姜武,2017-06-27,拆弹专家,10.0,1
刘德华,2017-06-27,拆弹专家,4.0,0
刘德华,2017-06-27,拆弹专家,4.0,0
刘德华,2017-06-27,拆弹专家,4.0,0
宋佳,2017-06-27,拆弹专家,4.0,0
刘德华,2017-06-27,拆弹专家,4.0,1
姜武,2017-06-27,拆弹专家,9.0,0
刘德华,2017-06-27,拆弹专家,10.0,0
姜武,2017-06-27,拆弹专家,10.0,0
刘德华,2017-06-27,拆弹专家,6.0,0
姜武,2017-06-27,拆弹专家,6.0,0
宋佳,2017-06-27,拆弹专家,7.0,0
姜武,2017-06-27,拆弹专家,9.0,1
刘德华,2017-06-27,拆弹专家,10.0,1
姜武,2017-06-27,拆弹专家,10.0,0
宋佳,2017-06-26,拆弹专家,5.0,0
刘德华,2017-06-26,拆弹专家,8.0,0
姜武,2017-06-26,拆弹专家,10.0,0
刘德华,2017-06-26,拆弹专家,10.0,0
刘德华,2017-06-26,拆弹专家,7.0,0
姜武,2017-06-26,拆弹专家,10.0,1
姜武,2017-06-26,拆弹专家,9.0,0
吴卓羲,2017-06-26,拆弹专家,9.0,0
姜皓文,2017-06-26,拆弹专家,9.0,0
刘德华,2017-06-26,拆弹专家,10.0,0
刘德华,2017-06-26,拆弹专家,8.0,1
刘德华,2017-06-26,拆弹专家,7.0,0
吴卓羲,2017-06-26,拆弹专家,7.0,0
黄日华,2017-06-26,拆弹专家,7.0,0
刘德华,2017-06-25,拆弹专家,10.0,1
刘德华,2017-06-25,拆弹专家,10.0,0
刘德华,2017-06-25,拆弹专家,8.0,0
刘德华,2017-06-25,拆弹专家,8.0,0
刘德华,2017-06-25,拆弹专家,8.0,0
刘德华,2017-06-25,拆弹专家,8.0,0
宋佳,2017-06-25,拆弹专家,8.0,1
宋佳,2017-06-25,拆弹专家,8.0,1
姜武,2017-06-25,拆弹专家,8.0,0
刘德华,2017-06-25,拆弹专家,8.0,1
刘德华,2017-06-25,拆弹专家,8.0,1
刘德华,2017-06-25,拆弹专家,8.0,1
刘德华,2017-06-25,拆弹专家,8.0,1
姜武,2017-06-25,拆弹专家,8.0,1
姜武,2017-06-25,拆弹专家,8.0,0
姜武,2017-06-25,拆弹专家,8.0,0
刘德华,2017-06-25,拆弹专家,6.0,0
刘德华,2017-06-25,拆弹专家,6.0,0
刘德华,2017-06-25,拆弹专家,3.0,0
刘德华,2017-06-25,拆弹专家,8.0,0
姜武,2017-06-25,拆弹专家,8.0,0
刘德华,2017-06-25,拆弹专家,10.0,0
姜武,2017-06-25,拆弹专家,5.0,0
刘德华,2017-06-25,拆弹专家,7.0,0
刘德华,2017-06-25,拆弹专家,7.0,0
刘德华,2017-06-25,拆弹专家,7.0,0
刘德华,2017-06-25,拆弹专家,7.0,0
姜武,2017-06-25,拆弹专家,7.0,0
姜武,2017-06-25,拆弹专家,7.0,0
刘德华,2017-06-25,拆弹专家,9.0,0
黄日华,2017-06-25,拆弹专家,9.0,0
宋佳,2017-06-25,拆弹专家,9.0,0
邱礼涛,2017-06-25,拆弹专家,6.0,0
刘德华,2017-06-25,拆弹专家,6.0,0
刘德华,2017-06-24,拆弹专家,10.0,1
黄日华,2017-06-24,拆弹专家,10.0,1
刘德华,2017-06-24,拆弹专家,2.0,0
姜武,2017-06-24,拆弹专家,9.0,0
刘德华,2017-06-24,拆弹专家,7.0,0
刘德华,2017-06-24,拆弹专家,7.0,0
刘德华,2017-06-24,拆弹专家,7.0,0
姜武,2017-06-24,拆弹专家,7.0,0
姜武,2017-06-24,拆弹专家,7.0,1
刘德华,2017-06-24,拆弹专家,7.0,0
刘德华,2017-06-24,拆弹专家,7.0,0
刘德华,2017-06-24,拆弹专家,7.0,0
刘德华,2017-06-24,拆弹专家,10.0,0
刘德华,2017-06-24,拆弹专家,8.0,1
刘德华,2017-06-24,拆弹专家,10.0,0
吴卓羲,2017-06-24,拆弹专家,10.0,0
刘德华,2017-06-24,拆弹专家,10.0,0
黄日华,2017-06-24,拆弹专家,10.0,0
邱礼涛,2017-06-24,拆弹专家,8.0,0
刘德华,2017-06-24,拆弹专家,8.0,0
姜武,2017-06-24,拆弹专家,8.0,0
刘德华,2017-06-24,拆弹专家,7.0,0
刘德华,2017-06-24,拆弹专家,7.0,0
姜武,2017-06-24,拆弹专家,7.0,0
宋佳,2017-06-24,拆弹专家,7.0,0
宋佳,2017-06-24,拆弹专家,10.0,1
姜武,2017-06-24,拆弹专家,10.0,1
刘德华,2017-06-24,拆弹专家,7.0,1
姜武,2017-06-24,拆弹专家,10.0,0
姜皓文,2017-06-24,拆弹专家,9.0,0
姜武,2017-06-23,拆弹专家,2.0,0
刘德华,2017-06-23,拆弹专家,9.0,0
刘德华,2017-06-23,拆弹专家,10.0,1
刘德华,2017-06-23,拆弹专家,10.0,1
刘德华,2017-06-23,拆弹专家,10.0,1
刘德华,2017-06-23,拆弹专家,10.0,1
姜武,2017-06-23,拆弹专家,10.0,0
姜武,2017-06-23,拆弹专家,10.0,0
刘德华,2017-06-23,拆弹专家,10.0,1
刘德华,2017-06-23,拆弹专家,10.0,1
刘德华,2017-06-23,拆弹专家,10.0,1
姜武,2017-06-23,拆弹专家,10.0,1
刘德华,2017-06-23,拆弹专家,1.0,0
刘德华,2017-06-23,拆弹专家,1.0,0
刘德华,2017-06-23,拆弹专家,1.0,0
姜武,2017-06-23,拆弹专家,1.0,0
姜武,2017-06-23,拆弹专家,1.0,0
刘德华,2017-06-22,拆弹专家,10.0,1
刘德华,2017-06-17,拆弹专家,8.0,0
刘德华,2017-06-17,拆弹专家,9.0,1
刘德华,2017-06-17,拆弹专家,5.0,0
刘德华,2017-06-15,拆弹专家,8.0,0
姜皓文,2017-06-14,拆弹专家,8.0,1
